Index,Description,Price,Rating,Review Count,Product URL,Image URL,features,embeds,feature_embeds
C1,"leather dimgray whitesmoke Ikea Brimnes Particle Board ABS Plastic Wardrobe with 3 Doors, 117x190 cm, White","28,150",5.0 out of 5 stars,3,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A09929711SDCKIUF4JHN&url=%2FIkea-Brimnes-Wardrobe-Doors-117x190%2Fdp%2FB07RZBJPR4%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dwardrobe%26qid%3D1654403840%26sr%3D8-49-spons%26psc%3D1%26smid%3DA3OFR7V7XBOGJU&qualifier=1654403840&id=442703997766940&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/51d6UlV4ynL._AC_UL960_FMwebp_QL65_.jpg,leather dimgray whitesmoke,"[ 0.00184582  0.0074785   0.00932595 -0.01730239  0.01068055  0.01167411
 -0.00990605 -0.00440741  0.00792491  0.0072519  -0.00546926 -0.00168331
 -0.00029365  0.01253447 -0.01276247  0.00619457 -0.00178105 -0.00183212
  0.00638736  0.00988155  0.00443261  0.00996191  0.0106863  -0.00127903
 -0.00665898 -0.00464714 -0.00214383  0.00632564 -0.0157252  -0.01491728
  0.01632199  0.00109679  0.00445385  0.0052398  -0.00438545 -0.00907144
 -0.00276924 -0.01133828 -0.00812973  0.00257707  0.00447627  0.01038301
 -0.01248715  0.00258345  0.00473964 -0.02905707  0.00650901  0.0085183
 -0.00382496 -0.00012346 -0.011091   -0.00552541  0.00124469  0.00448564
 -0.0006558   0.00109085 -0.01538475  0.0069054   0.00636091 -0.00738972
  0.01044945 -0.00011007  0.00502013 -0.00066522  0.00716842 -0.00260793
 -0.00727889 -0.01127564 -0.01593218 -0.0133388   0.00548231  0.01834453
  0.0054364   0.00514175 -0.00247375  0.00084231 -0.00107324  0.00904565
  0.01886381  0.00388468 -0.00689693  0.01002043  0.00578263  0.00915154
  0.00409789 -0.00537051  0.00122836  0.00278364 -0.0059693  -0.00486573
  0.00257373 -0.00132484  0.00893407  0.00319042 -0.0036408  -0.00996399
  0.00141257  0.00092401  0.0012096   0.00889028]","[ 0.00814256  0.01687246  0.02519216 -0.04433193  0.02483401  0.02961528
 -0.02406968 -0.01019503  0.01787299  0.02136492 -0.01577312 -0.00414333
 -0.00194552  0.03104016 -0.03223179  0.01861749 -0.00136733 -0.00263326
  0.01316569  0.0241432   0.01066958  0.02771362  0.02660499  0.00087205
 -0.01923095 -0.00910419 -0.00649543  0.01975809 -0.04320644 -0.03547061
  0.03974196  0.00311308  0.00966259  0.01023487 -0.0141675  -0.02290421
 -0.00465639 -0.03078581 -0.02165882  0.00507544  0.01126541  0.02447681
 -0.03191132  0.00657154  0.01174239 -0.07148591  0.01996867  0.02303067
 -0.00892624  0.00147287 -0.0272685  -0.01269615  0.00336575  0.01018891
  0.00079128  0.0028387  -0.03615397  0.01592401  0.01838361 -0.01667068
  0.02670482  0.00011563  0.01360587 -0.00216579  0.01865645 -0.00988038
 -0.02041504 -0.02670067 -0.04064111 -0.0364268   0.01601503  0.04559194
  0.01140083  0.0117681  -0.00865257  0.00378711 -0.00377047  0.0243697
  0.04874485  0.01085221 -0.01804073  0.02383633  0.01530325  0.02453656
  0.00687658 -0.01343649  0.00263187  0.00573874 -0.01868388 -0.01151828
  0.00660673 -0.00260797  0.02498892  0.00773722 -0.01144052 -0.028594
  0.00116283  0.00442571  0.00309072  0.02519496]"
C2,"wood gray darkgray @home by Nilkamal Avery 2 Door Engineered Wood Wardrobe With Mirrors, 1 Hanging space, Drawers & Shelves (Wenge)","22,873",3.2 out of 5 stars,14,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A05116461RYH45PLQCFIY&url=%2Fhome-Nilkamal-Avery-Wardrobe-Mirror%2Fdp%2FB07RZ6FD61%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dwardrobe%26qid%3D1654403840%26sr%3D8-50-spons%26psc%3D1&qualifier=1654403840&id=442703997766940&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71bXspyztLL._AC_UL960_FMwebp_QL65_.jpg,wood gray darkgray,"[ 5.62624075e-03  1.24216042e-02  1.67988967e-02 -3.04734092e-02
  1.81799904e-02  2.03999933e-02 -1.70144867e-02 -7.68068573e-03
  1.23738898e-02  1.35629168e-02 -1.10574244e-02 -3.91418813e-03
 -1.12446176e-03  2.21269652e-02 -2.25872621e-02  1.20069794e-02
 -1.68116996e-03 -2.48787506e-03  9.30906460e-03  1.68445408e-02
  7.60744698e-03  1.91404764e-02  1.85903236e-02  8.98306098e-05
 -1.32605173e-02 -7.36152008e-03 -4.03235387e-03  1.26743205e-02
 -2.92610861e-02 -2.52308175e-02  2.85704732e-02  2.12004012e-03
  7.80627318e-03  7.89654627e-03 -9.95838922e-03 -1.57983899e-02
 -3.13176960e-03 -1.97441801e-02 -1.56421289e-02  4.45360318e-03
  7.66102411e-03  1.64214317e-02 -2.21047252e-02  5.13768569e-03
  7.37957191e-03 -5.03632464e-02  1.30249104e-02  1.55147146e-02
 -6.23989338e-03  8.85251153e-04 -1.89792868e-02 -9.11919214e-03
  2.26907083e-03  7.45162554e-03 -5.47657139e-04  1.85730134e-03
 -2.51052044e-02  1.08273113e-02  1.17547289e-02 -1.24404393e-02
  1.85216647e-02 -2.14648142e-04  9.19675361e-03 -2.04879930e-03
  1.27799138e-02 -6.30771276e-03 -1.30761359e-02 -1.93495043e-02
 -2.83012930e-02 -2.50829905e-02  1.07954871e-02  3.10821440e-02
  8.35038070e-03  8.96927621e-03 -5.12575917e-03  2.52513983e-03
 -2.91890721e-03  1.59483757e-02  3.38802598e-02  7.09124841e-03
 -1.19641898e-02  1.69727877e-02  9.93588101e-03  1.68033428e-02
  6.46545831e-03 -9.46019869e-03  1.73476117e-03  4.56925528e-03
 -1.29257571e-02 -7.90399220e-03  4.61971574e-03 -2.91180424e-03
  1.70550402e-02  4.73431498e-03 -8.10277835e-03 -2.03233045e-02
  1.51372317e-03  2.66070222e-03  2.40934477e-03  1.68681312e-02]","[ 0.01715568  0.03774359  0.05553183 -0.09727246  0.05502194  0.06609856
 -0.05275739 -0.02358559  0.03840441  0.04509516 -0.03537076 -0.00994633
 -0.00383011  0.06887703 -0.07128271  0.04132294 -0.00430256 -0.00652659
  0.0298418   0.05397214  0.02263021  0.063151    0.05841197  0.00140783
 -0.0422623  -0.02051278 -0.01427651  0.0434203  -0.09636635 -0.07877623
  0.08823568  0.00749562  0.02277482  0.02152709 -0.03234075 -0.04826942
 -0.00942789 -0.06820878 -0.04744748  0.01259575  0.02562478  0.05283073
 -0.07170994  0.01452464  0.02414276 -0.15901831  0.04440944  0.05149563
 -0.01928617  0.00441064 -0.06123233 -0.02841218  0.00711478  0.02314732
  0.00135617  0.00673618 -0.0797858   0.03398534  0.0388623  -0.03715715
  0.05972664  0.00078268  0.02966883 -0.0055789   0.04131683 -0.02206039
 -0.04496215 -0.05851486 -0.08925416 -0.07979643  0.03644872  0.10136721
  0.02686387  0.02734473 -0.0193961   0.00852814 -0.0075808   0.05250829
  0.10609856  0.02361813 -0.03950686  0.05261158  0.03504502  0.05662445
  0.01673901 -0.03182963  0.00734766  0.0126633  -0.04215217 -0.02489313
  0.01563759 -0.00724026  0.05439897  0.01569588 -0.02477742 -0.06378847
  0.00277322  0.00961858  0.00616628  0.05388423]"
C3,wood darkslategray darkgray @home by Nilkamal Edward 3 Door Engineered Wood Wardrobe with 1 Hanging Space Drawers & Shelves (Walnut),"15,748",3.2 out of 5 stars,145,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A051124637ZVE1NKISTN0&url=%2Fhome-Nilkamal-Edward-Wardrobe-Melamine%2Fdp%2FB07DZ2W5TH%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Dwardrobe%26qid%3D1654403840%26sr%3D8-51-spons%26psc%3D1&qualifier=1654403840&id=442703997766940&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71YJfbjxJxL._AC_UL960_FMwebp_QL65_.jpg,wood darkslategray darkgray,"[ 0.00568378  0.01257229  0.01757558 -0.03099767  0.0177026   0.02152983
 -0.01677284 -0.00801253  0.01322819  0.01402726 -0.01172746 -0.00317301
 -0.00052757  0.02242424 -0.02324474  0.0133699  -0.00176342 -0.00128949
  0.00947177  0.01745721  0.00802201  0.02038526  0.01906637  0.00043374
 -0.01317127 -0.00718463 -0.00453875  0.01391606 -0.03091919 -0.02566234
  0.02950939  0.0022131   0.00787814  0.0073119  -0.01050409 -0.0163889
 -0.00308837 -0.0216464  -0.01602595  0.00411561  0.00797994  0.01652589
 -0.02260181  0.00451712  0.00739442 -0.05206766  0.01378479  0.0167498
 -0.0071216   0.00113882 -0.01979455 -0.00964899  0.00268674  0.00769446
  0.00063988  0.00247724 -0.02550858  0.01119209  0.01284094 -0.01266709
  0.02003152  0.00036122  0.00951057 -0.00183341  0.01312774 -0.00688243
 -0.0140473  -0.01929685 -0.02860839 -0.0268698   0.01154638  0.03263827
  0.00801064  0.00891481 -0.00609073  0.002608   -0.00292605  0.01744763
  0.03488311  0.00721858 -0.0127858   0.01726823  0.01019912  0.01827733
  0.00604299 -0.00974741  0.00216302  0.00485964 -0.0137514  -0.00809129
  0.00503169 -0.00206937  0.01770232  0.00460455 -0.00820672 -0.02100872
  0.00071712  0.0029062   0.00216958  0.01838645]","[ 0.01430753  0.03200655  0.04710774 -0.08214959  0.04631412  0.05591246
 -0.04428909 -0.01991736  0.03295762  0.03793119 -0.03012187 -0.0086396
 -0.0026931   0.05828493 -0.05989646  0.03469022 -0.00368386 -0.00517084
  0.02494435  0.0457425   0.01941699  0.05391067  0.04999529  0.00142732
 -0.03614487 -0.01738835 -0.01136028  0.03674423 -0.08179516 -0.06644053
  0.0749026   0.00654245  0.01948088  0.01813774 -0.02705743 -0.04127792
 -0.0079086  -0.05783409 -0.03991171  0.01052385  0.02188587  0.04439699
 -0.06099245  0.01207722  0.02057696 -0.1346242   0.03789208  0.04293114
 -0.01625312  0.00368843 -0.05163518 -0.024344    0.00632973  0.01953319
  0.00100793  0.00603783 -0.06742778  0.02926535  0.03306369 -0.03184891
  0.05051649  0.00051207  0.02502225 -0.0047953   0.03441896 -0.01859657
 -0.03789906 -0.04971214 -0.0757522  -0.0673954   0.0312202   0.08618488
  0.02271445  0.02249228 -0.01637443  0.00667181 -0.00685564  0.0450476
  0.09005012  0.02003512 -0.03347581  0.04484153  0.02908554  0.04824696
  0.01399516 -0.02651801  0.00585946  0.01086863 -0.03575157 -0.02156897
  0.01303403 -0.00635595  0.04601697  0.01287145 -0.02076538 -0.05351534
  0.00173535  0.008175    0.00550366  0.04597504]"
C4,"plastic black sienna Amazon Brand - Solimo Medusa Engineered Wood Wardrobe walnut finish ,3 Doors","12,299",3.5 out of 5 stars,273,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A06693922AUDRWF17IL29&url=%2FAmazon-Brand-Solimo-Engineered-Wardrobe%2Fdp%2FB08698TT28%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Dwardrobe%26qid%3D1654403840%26smid%3DAXOGFIT0PZZ7G%26sr%3D8-52-spons%26psc%3D1&qualifier=1654403840&id=442703997766940&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/813bIeFxnQL._AC_UL960_FMwebp_QL65_.jpg,plastic black sienna,"[ 0.00623494  0.01277581  0.01895682 -0.03330733  0.01824173  0.02260371
 -0.01847802 -0.00841518  0.01337811  0.01598679 -0.01200738 -0.00365443
 -0.001256    0.02359571 -0.02396807  0.01480425 -0.00122358 -0.00246983
  0.00983734  0.01844761  0.00855321  0.02071218  0.01895218  0.00073221
 -0.01457733 -0.00693103 -0.00485635  0.01509831 -0.03254003 -0.02672313
  0.03066174  0.00271194  0.00794236  0.00754927 -0.01118058 -0.0169484
 -0.00323548 -0.02333851 -0.01612742  0.00458349  0.00855852  0.01824193
 -0.02378881  0.00473395  0.00819043 -0.05401175  0.01517636  0.01800953
 -0.00625475  0.00156331 -0.0205031  -0.00899781  0.00220014  0.00761851
  0.00038798  0.00261788 -0.0274072   0.01165334  0.01334325 -0.01258194
  0.02056549  0.00023182  0.00957626 -0.00177882  0.01395541 -0.00778961
 -0.01453282 -0.01963809 -0.03021015 -0.02731186  0.01285988  0.03469491
  0.00849019  0.00924182 -0.00628596  0.00281455 -0.00276968  0.01765567
  0.0365646   0.0078758  -0.01323075  0.0184103   0.01187295  0.01900977
  0.00533343 -0.0106389   0.00271659  0.00415252 -0.01347641 -0.00890276
  0.00484912 -0.0022436   0.01894588  0.00563206 -0.00844059 -0.02116156
  0.00085337  0.0032681   0.00235991  0.01870343]","[ 4.93971352e-03  1.03269303e-02  1.52943274e-02 -2.64949407e-02
  1.45115219e-02  1.86357424e-02 -1.47123635e-02 -6.18319167e-03
  1.10994652e-02  1.24163954e-02 -9.64672584e-03 -2.66478187e-03
 -1.40245631e-03  1.88076515e-02 -1.91732980e-02  1.18586943e-02
 -2.56367697e-04 -2.10719393e-03  8.08772445e-03  1.55102722e-02
  6.25877641e-03  1.76056456e-02  1.58847272e-02  3.89730587e-04
 -1.15427459e-02 -5.87475905e-03 -4.56806878e-03  1.17313033e-02
 -2.62024757e-02 -2.16764361e-02  2.51527186e-02  1.30037812e-03
  6.12897286e-03  5.92323393e-03 -8.47566873e-03 -1.35628618e-02
 -1.73740229e-03 -1.91206448e-02 -1.31587824e-02  3.59779969e-03
  7.22276652e-03  1.49190044e-02 -1.93031393e-02  3.55409901e-03
  6.77879574e-03 -4.31143753e-02  1.13934586e-02  1.46812387e-02
 -5.50072826e-03  1.18402590e-03 -1.63120050e-02 -7.41727045e-03
  1.76023634e-03  5.77774830e-03 -6.79607410e-06  1.60173315e-03
 -2.17025504e-02  1.01067564e-02  1.06090084e-02 -9.99068841e-03
  1.63922384e-02 -3.21075029e-04  7.57092098e-03 -1.04946701e-03
  1.13544622e-02 -5.94215700e-03 -1.20293899e-02 -1.57787278e-02
 -2.43821498e-02 -2.27285624e-02  1.00858137e-02  2.75813192e-02
  7.33524887e-03  8.04090220e-03 -5.34035778e-03  1.35264627e-03
 -1.79758074e-03  1.41982781e-02  2.94075757e-02  6.55271998e-03
 -1.06656076e-02  1.50451213e-02  8.81129317e-03  1.57720223e-02
  4.19451529e-03 -8.20299517e-03  2.40312214e-03  3.49979498e-03
 -1.05545269e-02 -6.18596235e-03  4.88562929e-03 -1.75973552e-03
  1.51416110e-02  5.58809517e-03 -6.69863122e-03 -1.75292064e-02
  9.92459129e-04  3.33552808e-03  2.38025771e-03  1.49248866e-02]"
C5,plastic darkslategray white Caspian Furniture White 2 Door Wardrobe with 1 Drawer and 5 Shelves | Wardrobe for Bedroom | Wardrobe for Clothes | 2 Door Cupboard | Almirah | 2 Door Engineered Wooden Almirah | Home Kitchen Storage,"9,200",2.7 out of 5 stars,7,https://www.amazon.in//Caspian-Furniture-Wardrobe-Cupboard-Engineered/dp/B091GWPMC8/ref=sr_1_53?keywords=wardrobe&qid=1654403840&sr=8-53,https://m.media-amazon.com/images/I/61Ta9x++mbL._AC_UL960_FMwebp_QL65_.jpg,plastic darkslategray white,"[ 8.70941952e-03  1.68554373e-02  2.52038632e-02 -4.42939773e-02
  2.44261734e-02  2.98348740e-02 -2.58500464e-02 -1.13583114e-02
  1.85366496e-02  2.17572805e-02 -1.63153782e-02 -4.45212191e-03
 -2.51329318e-03  3.24396268e-02 -3.24135721e-02  1.83583219e-02
 -2.57152366e-03 -4.77530528e-03  1.47404466e-02  2.54773516e-02
  1.10476855e-02  2.81790718e-02  2.58353837e-02  2.30533071e-04
 -2.03084331e-02 -8.92076921e-03 -5.42733632e-03  1.95634626e-02
 -4.34955582e-02 -3.63760404e-02  4.17891033e-02  3.23299156e-03
  1.03889843e-02  1.15393559e-02 -1.38096996e-02 -2.15132050e-02
 -3.25667951e-03 -3.11390366e-02 -2.28768308e-02  5.99771924e-03
  1.27029279e-02  2.40790918e-02 -3.20386179e-02  5.87539002e-03
  1.07497349e-02 -7.19918013e-02  2.03616302e-02  2.22944934e-02
 -7.34837633e-03  1.27551856e-03 -2.70175505e-02 -1.25833116e-02
  3.02017829e-03  9.73069016e-03  4.71923937e-04  2.67406669e-03
 -3.49904597e-02  1.57189462e-02  1.68844163e-02 -1.70941409e-02
  2.58507673e-02 -7.28830200e-05  1.36958538e-02 -4.13639285e-03
  1.80159230e-02 -1.02599943e-02 -2.00464949e-02 -2.80571003e-02
 -4.10039239e-02 -3.63662317e-02  1.69221461e-02  4.60614376e-02
  1.29425945e-02  1.34860436e-02 -7.65672512e-03  4.27144952e-03
 -4.17972310e-03  2.49060169e-02  4.90694381e-02  1.08558703e-02
 -1.85363907e-02  2.47721039e-02  1.57826934e-02  2.55067386e-02
  7.53409881e-03 -1.41763138e-02  3.53242783e-03  6.56400761e-03
 -1.88814532e-02 -1.18052186e-02  6.63989037e-03 -4.44043940e-03
  2.46814582e-02  6.93402626e-03 -1.20200319e-02 -2.97088325e-02
  2.22118129e-03  3.86462221e-03  2.80423975e-03  2.57948935e-02]","[ 0.00925606  0.01939281  0.02881222 -0.05016105  0.02810443  0.03413441
 -0.02708376 -0.01268726  0.02126567  0.02308379 -0.01851157 -0.00522825
 -0.00177178  0.03567235 -0.03716736  0.02077737 -0.00226276 -0.00373803
  0.01483251  0.02833259  0.01249093  0.03284645  0.03061853  0.00054923
 -0.02198765 -0.01095188 -0.00748381  0.02238331 -0.04954897 -0.04070542
  0.04644514  0.00327135  0.01116478  0.01127052 -0.01605346 -0.02567312
 -0.00429979 -0.03504917 -0.02451364  0.0061084   0.01332368  0.02755198
 -0.03642148  0.00676558  0.01222055 -0.08243552  0.02376976  0.02630089
 -0.01036934  0.00195274 -0.03152633 -0.01471463  0.00422667  0.01174242
  0.00049975  0.00282263 -0.0410662   0.01829901  0.02015324 -0.01972171
  0.03061044  0.00087373  0.01520694 -0.00303081  0.02081066 -0.01146716
 -0.02297994 -0.03001851 -0.04601066 -0.04196971  0.01866308  0.05257617
  0.01406517  0.01355678 -0.01000016  0.00337486 -0.00424664  0.02679701
  0.05540011  0.01280229 -0.0207027   0.02744789  0.01729848  0.02867606
  0.00852683 -0.01569661  0.00328715  0.00596607 -0.02171394 -0.0128563
  0.00762905 -0.00371756  0.0289037   0.00828629 -0.01293418 -0.03248395
  0.0016673   0.00548288  0.00363365  0.02865934]"
C6,"wood gray ghostwhite SAVERSCHOICE Engineered Wood Wardrobe with Mirror Brown ,3 Doors","13,500",3.9 out of 5 stars,20,https://www.amazon.in//Savers-Choice-Door-Wardrobe-Mirror/dp/B0791CVX37/ref=sr_1_54?keywords=wardrobe&qid=1654403840&sr=8-54,https://m.media-amazon.com/images/I/41SfwU7YILL._AC_UL960_FMwebp_QL65_.jpg,wood gray ghostwhite,"[ 0.00792548  0.01728569  0.02564109 -0.04484794  0.02519542  0.03039187
 -0.02460253 -0.01111353  0.01800447  0.02073854 -0.01624809 -0.00419521
 -0.00179229  0.03178397 -0.03284549  0.01942348 -0.00181086 -0.00283304
  0.0135953   0.02500691  0.01087528  0.02902221  0.02658251  0.00065869
 -0.01949903 -0.00946781 -0.00642761  0.01985742 -0.04376497 -0.03622889
  0.04106414  0.00347468  0.01043789  0.01020819 -0.01499375 -0.02248208
 -0.00442141 -0.03135487 -0.02196854  0.00586926  0.01145052  0.0243366
 -0.03289634  0.00635504  0.01119915 -0.07310126  0.02076651  0.02419795
 -0.00870543  0.0021493  -0.02814074 -0.01253695  0.00280937  0.01079062
  0.00062245  0.00344144 -0.03659876  0.0156978   0.01780854 -0.01719092
  0.02754229  0.00080543  0.01350382 -0.00264177  0.01892699 -0.00987485
 -0.02062876 -0.02701839 -0.04117131 -0.0370272   0.01699813  0.04676276
  0.01191148  0.01298701 -0.00886729  0.00419473 -0.00365889  0.02452515
  0.0489319   0.01085307 -0.01824492  0.0241068   0.01604588  0.02555173
  0.00763846 -0.01475722  0.00344395  0.00611051 -0.01894502 -0.01170312
  0.00691483 -0.00313701  0.02525297  0.00779164 -0.01161062 -0.02896238
  0.00072463  0.00463273  0.00272517  0.02508678]","[ 0.01342634  0.02924677  0.04289944 -0.07466397  0.04298887  0.05110773
 -0.04094272 -0.01815991  0.02950943  0.0346992  -0.02726983 -0.00718472
 -0.00327777  0.05340725 -0.05508824  0.03197611 -0.00291106 -0.00475704
  0.02258783  0.04198379  0.01782282  0.0487811   0.04574664  0.00087606
 -0.03236597 -0.01567927 -0.01121936  0.03356843 -0.07422201 -0.06118437
  0.0677781   0.00617114  0.01742595  0.0165043  -0.02530126 -0.03727192
 -0.00762085 -0.05232061 -0.03642481  0.00976952  0.01991477  0.04088872
 -0.05526353  0.01106363  0.01909497 -0.12252031  0.03454094  0.04010125
 -0.01498203  0.0038129  -0.04699543 -0.02181102  0.00467015  0.01786712
  0.00140512  0.00557757 -0.06150618  0.026491    0.02956848 -0.0288435
  0.04621724  0.00107452  0.02249714 -0.00439881  0.03208931 -0.0169233
 -0.03447921 -0.04510428 -0.06865291 -0.06128919  0.0281546   0.078313
  0.02060627  0.02136137 -0.01514591  0.00686752 -0.00565896  0.0405499
  0.08166412  0.01838695 -0.03066279  0.0404952   0.02752201  0.04337307
  0.01274598 -0.02477055  0.00564559  0.01012726 -0.03283172 -0.01943054
  0.01191729 -0.00530826  0.04193239  0.01284259 -0.0193561  -0.04938316
  0.00184513  0.00748013  0.00450116  0.04117839]"
C7,wood darkslategray gray SAVERSCHOICE Brick Textured Engineered Wood Single Door Wardrobe with Mirror (Brown),"6,500",3.7 out of 5 stars,27,https://www.amazon.in//Savers-Choice-Textured-Single-Wardrobe/dp/B079GSWHFR/ref=sr_1_55?keywords=wardrobe&qid=1654403840&sr=8-55,https://m.media-amazon.com/images/I/61g8zCSRsDL._AC_UL960_FMwebp_QL65_.jpg,wood darkslategray gray,"[ 0.00806587  0.01808137  0.02641532 -0.04659268  0.02643596  0.03149739
 -0.02549987 -0.01163025  0.01917665  0.02147613 -0.01761133 -0.00450292
 -0.00123941  0.03337867 -0.03437628  0.0201594  -0.00202411 -0.00246664
  0.01429043  0.02639127  0.01164991  0.03067471  0.02810675  0.00090004
 -0.0206574  -0.00958502 -0.00664574  0.0211749  -0.04617269 -0.03788379
  0.04272468  0.00306672  0.01099611  0.01045744 -0.01582393 -0.02387148
 -0.00435736 -0.03309604 -0.02328905  0.00572945  0.01189486  0.02498641
 -0.03441614  0.00684169  0.01118511 -0.07630446  0.02174212  0.02503344
 -0.00942549  0.00203522 -0.02904958 -0.01332414  0.00274099  0.0115014
  0.00019407  0.0035755  -0.03765849  0.01616764  0.01887479 -0.01830188
  0.02881099  0.00078657  0.01402691 -0.00252691  0.01929061 -0.01115139
 -0.02107531 -0.02811563 -0.04272731 -0.03893171  0.0177434   0.04867382
  0.01169105  0.01348548 -0.00920406  0.00434968 -0.00398501  0.02543561
  0.05155224  0.0115868  -0.01948772  0.02530089  0.01609765  0.02717377
  0.00824986 -0.01551009  0.00381709  0.00652608 -0.01963441 -0.01246263
  0.00722496 -0.00390926  0.02686079  0.0075328  -0.01217314 -0.03028942
  0.00179578  0.00473451  0.0029523   0.02648865]","[ 0.01668448  0.03680316  0.05445548 -0.09457897  0.05368348  0.06441451
 -0.05183445 -0.02299076  0.03759921  0.04391655 -0.03450452 -0.00959754
 -0.00366226  0.06747407 -0.0694676   0.04016633 -0.00411562 -0.00606303
  0.02869613  0.05265067  0.02273337  0.06125722  0.05749738  0.00128191
 -0.04102107 -0.01975829 -0.01399998  0.04236974 -0.09384211 -0.07679626
  0.08591185  0.00730885  0.02189502  0.02080461 -0.03162092 -0.04735893
 -0.00920517 -0.06648732 -0.0458409   0.01188226  0.02538766  0.05149151
 -0.06956122  0.01381072  0.02383451 -0.1546431   0.0436942   0.05006067
 -0.01898455  0.00445953 -0.05940405 -0.02765532  0.00665853  0.02269416
  0.00147792  0.00668895 -0.07739635  0.03331891  0.03770034 -0.03650943
  0.0582792   0.001074    0.02838157 -0.0052964   0.04036731 -0.02171648
 -0.04361874 -0.0567155  -0.08659162 -0.07731455  0.03544585  0.09872633
  0.02574601  0.02621084 -0.01894461  0.00849559 -0.00709     0.05133603
  0.10356274  0.02330072 -0.03890835  0.05143775  0.03413792  0.05498574
  0.01613367 -0.03096699  0.007302    0.01282464 -0.04101449 -0.02454152
  0.01481264 -0.00706095  0.05305401  0.0154986  -0.02400086 -0.06198485
  0.00278418  0.00940536  0.00633564  0.052699  ]"
